site_id,site_name_short,water_body,date,type,do_mg,sal,tss,n_total,p_po4,p_total
1282,Dromana,Port Phillip  Bay,2019-03-07,surface,7.2,37.0,0.8,260.0,30.0,40.0
1911,Corio,Port Phillip  Bay,2019-03-07,surface,7.5,38.0,3.3,340.0,55.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2019-03-07,surface,6.5,37.0,4.3,300.0,71.0,100.0
369,Long Reef,Port Phillip  Bay,2019-04-04,surface,,,2.2,300.0,96.0,120.0
939,Patterson River,Port Phillip  Bay,2019-04-04,surface,7.4,37.0,1.1,280.0,38.0,50.0
1229,Central,Port Phillip  Bay,2019-04-04,surface,7.3,37.0,1.7,230.0,58.0,60.0
1282,Dromana,Port Phillip  Bay,2019-04-04,surface,7.4,37.0,1.3,230.0,34.0,40.0
1911,Corio,Port Phillip  Bay,2019-04-04,surface,7.3,39.0,2.5,340.0,63.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2019-04-04,surface,7.7,37.0,1.3,320.0,66.0,90.0
369,Long Reef,Port Phillip  Bay,2019-05-15,surface,14.0,38.0,1.4,220.0,70.0,70.0
939,Patterson River,Port Phillip  Bay,2019-05-15,surface,15.0,37.0,1.8,190.0,47.0,60.0
1229,Central,Port Phillip  Bay,2019-05-15,surface,16.0,37.0,3.0,230.0,62.0,70.0
1282,Dromana,Port Phillip  Bay,2019-05-15,surface,15.0,37.0,2.4,200.0,39.0,40.0
1991,Hobsons Bay,Port Phillip  Bay,2019-05-15,surface,15.0,37.0,1.6,320.0,100.0,110.0
369,Long Reef,Port Phillip  Bay,2019-06-07,surface,12.0,37.0,2.3,250.0,73.0,80.0
939,Patterson River,Port Phillip  Bay,2019-06-07,surface,12.0,36.0,1.5,290.0,75.0,80.0
1229,Central,Port Phillip  Bay,2019-06-07,surface,13.0,37.0,2.2,250.0,49.0,60.0
1282,Dromana,Port Phillip  Bay,2019-06-07,surface,13.0,37.0,1.5,200.0,49.0,50.0
1911,Corio,Port Phillip  Bay,2019-06-07,surface,12.0,37.0,1.9,280.0,67.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2019-06-07,surface,12.0,35.0,2.2,400.0,93.0,100.0
369,Long Reef,Port Phillip  Bay,2019-06-21,surface,11.0,37.0,2.6,290.0,88.0,100.0
939,Patterson River,Port Phillip  Bay,2019-06-21,surface,12.0,36.0,5.2,220.0,63.0,70.0
1229,Central,Port Phillip  Bay,2019-06-21,surface,12.0,37.0,2.7,230.0,56.0,70.0
1282,Dromana,Port Phillip  Bay,2019-06-21,surface,12.0,36.0,2.9,210.0,49.0,60.0
1911,Corio,Port Phillip  Bay,2019-06-21,surface,11.0,37.0,3.1,140.0,49.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2019-06-21,surface,12.0,37.0,5.2,190.0,61.0,70.0
369,Long Reef,Port Phillip  Bay,2019-08-02,surface,9.2,37.0,3.8,240.0,67.0,80.0
939,Patterson River,Port Phillip  Bay,2019-08-02,surface,8.8,36.0,1.7,210.0,54.0,60.0
1229,Central,Port Phillip  Bay,2019-08-02,surface,8.8,37.0,2.8,220.0,51.0,60.0
1282,Dromana,Port Phillip  Bay,2019-08-02,surface,8.7,36.0,1.8,180.0,56.0,60.0
1911,Corio,Port Phillip  Bay,2019-08-02,surface,8.9,37.0,14.0,310.0,57.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2019-08-02,surface,11.0,36.0,4.2,260.0,100.0,140.0
369,Long Reef,Port Phillip  Bay,2019-08-27,surface,8.9,37.0,1.1,230.0,47.0,60.0
939,Patterson River,Port Phillip  Bay,2019-08-27,surface,8.9,36.0,2.3,240.0,79.0,80.0
1229,Central,Port Phillip  Bay,2019-08-27,surface,8.8,36.0,1.7,220.0,44.0,60.0
1282,Dromana,Port Phillip  Bay,2019-08-27,surface,8.7,36.0,2.5,240.0,35.0,40.0
1282,Dromana,Port Phillip  Bay,2019-08-27,surface,8.7,36.0,,,,
1911,Corio,Port Phillip  Bay,2019-08-27,surface,8.9,37.0,2.4,25.0,62.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2019-08-27,surface,9.0,36.0,2.3,260.0,62.0,90.0
369,Long Reef,Port Phillip  Bay,2019-09-25,surface,8.8,36.0,1.6,220.0,66.0,80.0
939,Patterson River,Port Phillip  Bay,2019-09-25,surface,8.7,35.0,10.0,250.0,54.0,70.0
1229,Central,Port Phillip  Bay,2019-09-25,surface,8.6,36.0,5.0,200.0,48.0,60.0
1282,Dromana,Port Phillip  Bay,2019-09-25,surface,8.5,36.0,1.0,240.0,34.0,40.0
1911,Corio,Port Phillip  Bay,2019-09-25,surface,8.4,37.0,3.2,230.0,55.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2019-09-25,surface,8.6,36.0,0.8,220.0,54.0,60.0
369,Long Reef,Port Phillip  Bay,2019-10-21,surface,8.1,37.0,1.3,220.0,54.0,80.0
1229,Central,Port Phillip  Bay,2019-10-21,surface,8.4,36.0,1.1,260.0,52.0,60.0
1911,Corio,Port Phillip  Bay,2019-10-21,surface,7.8,37.0,2.1,240.0,53.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2019-10-21,surface,8.1,35.0,2.4,260.0,62.0,80.0
939,Patterson River,Port Phillip  Bay,2019-10-22,surface,8.0,36.0,3.4,210.0,58.0,70.0
1282,Dromana,Port Phillip  Bay,2019-10-22,surface,8.2,36.0,1.9,170.0,28.0,30.0
369,Long Reef,Port Phillip  Bay,2019-11-20,surface,9.0,36.0,2.0,400.0,140.0,150.0
939,Patterson River,Port Phillip  Bay,2019-11-20,surface,8.3,36.0,1.7,210.0,49.0,50.0
1229,Central,Port Phillip  Bay,2019-11-20,surface,8.1,36.0,2.5,200.0,54.0,60.0
1282,Dromana,Port Phillip  Bay,2019-11-20,surface,8.1,36.0,2.1,220.0,41.0,40.0
1911,Corio,Port Phillip  Bay,2019-11-20,surface,8.2,37.0,3.7,260.0,54.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2019-11-20,surface,8.2,34.0,2.5,280.0,76.0,90.0
939,Patterson River,Port Phillip  Bay,2019-12-16,surface,7.9,36.0,2.7,210.0,33.0,50.0
1229,Central,Port Phillip  Bay,2019-12-16,surface,7.8,36.0,2.8,220.0,54.0,60.0
1282,Dromana,Port Phillip  Bay,2019-12-16,surface,7.9,36.0,1.4,180.0,38.0,40.0
1991,Hobsons Bay,Port Phillip  Bay,2019-12-16,surface,7.5,35.0,0.2,,68.0,70.0
369,Long Reef,Port Phillip  Bay,2019-12-17,surface,8.5,37.0,2.1,270.0,90.0,90.0
1911,Corio,Port Phillip  Bay,2019-12-17,surface,7.7,37.0,19.0,230.0,57.0,70.0
369,Long Reef,Port Phillip  Bay,2020-02-27,surface,7.1,37.0,0.7,260.0,59.0,70.0
1911,Corio,Port Phillip  Bay,2020-02-27,surface,6.9,37.0,3.7,260.0,71.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2020-02-27,surface,7.7,34.0,1.7,370.0,64.0,100.0
939,Patterson River,Port Phillip  Bay,2020-02-28,surface,7.3,36.0,4.6,240.0,59.0,80.0
1229,Central,Port Phillip  Bay,2020-02-28,surface,7.0,36.0,2.4,260.0,59.0,70.0
1282,Dromana,Port Phillip  Bay,2020-02-28,surface,7.3,36.0,1.6,200.0,34.0,40.0
939,Patterson River,Port Phillip  Bay,2020-03-19,surface,7.4,36.0,2.7,230.0,62.0,80.0
1229,Central,Port Phillip  Bay,2020-03-19,surface,7.4,36.0,2.0,250.0,62.0,70.0
1282,Dromana,Port Phillip  Bay,2020-03-19,surface,7.2,36.0,,200.0,62.0,50.0
1991,Hobsons Bay,Port Phillip  Bay,2020-03-19,surface,7.5,36.0,5.5,230.0,67.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2020-03-19,surface,7.5,36.0,,,,
369,Long Reef,Port Phillip  Bay,2020-03-20,surface,7.3,37.0,1.1,370.0,110.0,120.0
1911,Corio,Port Phillip  Bay,2020-03-20,surface,7.1,37.0,2.4,280.0,70.0,80.0
369,Long Reef,Port Phillip  Bay,2020-06-04,surface,8.4,36.0,2.7,290.0,74.0,110.0
939,Patterson River,Port Phillip  Bay,2020-06-04,surface,8.4,34.0,9.4,310.0,60.0,100.0
1229,Central,Port Phillip  Bay,2020-06-04,surface,8.4,36.0,1.5,220.0,59.0,70.0
1282,Dromana,Port Phillip  Bay,2020-06-04,surface,8.5,36.0,3.2,210.0,34.0,40.0
1911,Corio,Port Phillip  Bay,2020-06-04,surface,8.2,37.0,2.4,250.0,69.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2020-06-04,surface,8.3,31.0,7.7,480.0,69.0,100.0
1229,Central,Port Phillip  Bay,2020-06-24,surface,8.5,36.0,1.7,230.0,59.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2020-06-24,surface,8.3,35.0,2.7,240.0,57.0,80.0
369,Long Reef,Port Phillip  Bay,2020-07-07,surface,8.8,36.0,1.2,290.0,100.0,120.0
369,Long Reef,Port Phillip  Bay,2020-07-07,surface,8.8,36.0,,,,
939,Patterson River,Port Phillip  Bay,2020-07-07,surface,8.7,27.0,3.0,300.0,61.0,80.0
1229,Central,Port Phillip  Bay,2020-07-07,surface,8.5,36.0,4.2,220.0,48.0,70.0
1282,Dromana,Port Phillip  Bay,2020-07-07,surface,8.4,35.0,3.2,200.0,38.0,40.0
1911,Corio,Port Phillip  Bay,2020-07-07,surface,9.1,37.0,2.0,260.0,54.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2020-07-07,surface,8.4,31.0,6.6,340.0,62.0,80.0
369,Long Reef,Port Phillip  Bay,2020-07-30,surface,9.1,36.0,12.0,290.0,110.0,120.0
939,Patterson River,Port Phillip  Bay,2020-07-30,surface,8.9,35.0,3.2,220.0,55.0,60.0
1229,Central,Port Phillip  Bay,2020-07-30,surface,8.9,36.0,7.6,200.0,59.0,60.0
1282,Dromana,Port Phillip  Bay,2020-07-30,surface,8.8,36.0,2.6,190.0,44.0,50.0
1911,Corio,Port Phillip  Bay,2020-07-30,surface,9.0,37.0,5.8,230.0,73.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2020-07-30,surface,7.9,36.0,4.8,210.0,60.0,70.0
939,Patterson River,Port Phillip  Bay,2020-10-21,surface,8.4,35.0,7.2,250.0,62.0,70.0
1229,Central,Port Phillip  Bay,2020-10-21,surface,8.2,35.0,1.2,200.0,52.0,60.0
1282,Dromana,Port Phillip  Bay,2020-10-21,surface,8.3,35.0,2.9,190.0,38.0,40.0
369,Long Reef,Port Phillip  Bay,2020-10-22,surface,9.5,36.0,4.6,280.0,110.0,120.0
1911,Corio,Port Phillip  Bay,2020-10-22,surface,8.2,36.0,4.8,240.0,63.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2020-10-22,surface,8.2,33.0,9.2,420.0,66.0,80.0
369,Long Reef,Port Phillip  Bay,2020-11-25,surface,10.0,35.0,7.6,580.0,270.0,320.0
939,Patterson River,Port Phillip  Bay,2020-11-25,surface,8.2,34.0,3.0,310.0,49.0,70.0
1229,Central,Port Phillip  Bay,2020-11-25,surface,7.9,35.0,2.3,250.0,48.0,60.0
1282,Dromana,Port Phillip  Bay,2020-11-25,surface,8.0,35.0,2.1,230.0,48.0,60.0
1911,Corio,Port Phillip  Bay,2020-11-25,surface,7.8,35.0,4.1,280.0,63.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2020-11-25,surface,6.8,34.0,4.5,290.0,48.0,70.0
369,Long Reef,Port Phillip  Bay,2020-12-16,surface,7.3,36.0,3.9,290.0,6.0,100.0
1229,Central,Port Phillip  Bay,2020-12-16,surface,7.5,35.0,1.6,260.0,49.0,70.0
1282,Dromana,Port Phillip  Bay,2020-12-16,surface,,,2.8,220.0,42.0,50.0
1911,Corio,Port Phillip  Bay,2020-12-16,surface,7.4,36.0,2.6,240.0,53.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2020-12-16,surface,7.3,34.0,3.0,300.0,54.0,80.0
369,Long Reef,Port Phillip  Bay,2021-03-03,surface,7.4,36.0,6.7,240.0,65.0,90.0
939,Patterson River,Port Phillip  Bay,2021-03-03,surface,7.1,36.0,3.0,200.0,56.0,80.0
1229,Central,Port Phillip  Bay,2021-03-03,surface,7.0,36.0,3.5,210.0,59.0,80.0
1282,Dromana,Port Phillip  Bay,2021-03-03,surface,7.3,36.0,2.4,180.0,38.0,50.0
1911,Corio,Port Phillip  Bay,2021-03-03,surface,7.1,37.0,5.3,260.0,58.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2021-03-03,surface,6.9,35.0,5.8,240.0,67.0,110.0
369,Long Reef,Port Phillip  Bay,2021-04-16,surface,7.4,36.0,9.8,160.0,63.0,80.0
939,Patterson River,Port Phillip  Bay,2021-04-16,surface,7.9,35.0,18.0,170.0,54.0,70.0
1229,Central,Port Phillip  Bay,2021-04-16,surface,7.5,36.0,11.0,150.0,60.0,70.0
1282,Dromana,Port Phillip  Bay,2021-04-16,surface,7.7,36.0,27.0,120.0,30.0,40.0
1911,Corio,Port Phillip  Bay,2021-04-16,surface,7.4,37.0,31.0,200.0,66.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2021-04-16,surface,7.2,35.0,21.0,190.0,63.0,100.0
369,Long Reef,Port Phillip  Bay,2021-05-21,surface,8.7,36.0,3.2,220.0,63.0,100.0
939,Patterson River,Port Phillip  Bay,2021-05-21,surface,8.3,35.0,2.4,220.0,64.0,80.0
1229,Central,Port Phillip  Bay,2021-05-21,surface,8.0,36.0,2.9,180.0,46.0,60.0
1282,Dromana,Port Phillip  Bay,2021-05-21,surface,8.4,35.0,2.7,150.0,47.0,50.0
1911,Corio,Port Phillip  Bay,2021-05-21,surface,8.4,36.0,4.7,240.0,58.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2021-05-21,surface,8.9,35.0,6.5,240.0,62.0,100.0
369,Long Reef,Port Phillip  Bay,2021-07-06,surface,11.0,36.0,4.1,250.0,69.0,100.0
939,Patterson River,Port Phillip  Bay,2021-07-06,surface,8.4,35.0,2.0,210.0,50.0,60.0
1229,Central,Port Phillip  Bay,2021-07-06,surface,8.6,36.0,3.8,200.0,49.0,70.0
1282,Dromana,Port Phillip  Bay,2021-07-06,surface,8.7,34.0,3.3,210.0,42.0,50.0
1911,Corio,Port Phillip  Bay,2021-07-06,surface,8.6,36.0,1.3,170.0,50.0,50.0
1991,Hobsons Bay,Port Phillip  Bay,2021-07-06,surface,8.6,35.0,5.6,200.0,50.0,60.0
369,Long Reef,Port Phillip  Bay,2021-09-22,surface,8.4,35.0,2.7,230.0,66.0,90.0
939,Patterson River,Port Phillip  Bay,2021-09-22,surface,9.0,34.0,4.0,210.0,44.0,60.0
1229,Central,Port Phillip  Bay,2021-09-22,surface,8.6,35.0,2.1,190.0,41.0,60.0
1282,Dromana,Port Phillip  Bay,2021-09-22,surface,8.7,35.0,1.9,140.0,21.0,20.0
1911,Corio,Port Phillip  Bay,2021-09-22,surface,8.3,36.0,3.1,220.0,49.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2021-09-22,surface,8.4,34.0,3.7,220.0,41.0,60.0
369,Long Reef,Port Phillip  Bay,2021-10-12,surface,8.2,35.0,2.7,250.0,54.0,60.0
939,Patterson River,Port Phillip  Bay,2021-10-12,surface,8.0,35.0,2.7,210.0,51.0,60.0
1229,Central,Port Phillip  Bay,2021-10-12,surface,8.2,35.0,2.3,200.0,28.0,50.0
1282,Dromana,Port Phillip  Bay,2021-10-12,surface,8.0,35.0,0.7,130.0,30.0,30.0
1911,Corio,Port Phillip  Bay,2021-10-12,surface,8.1,36.0,3.4,310.0,36.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2021-10-12,surface,8.5,34.0,3.3,290.0,50.0,60.0
369,Long Reef,Port Phillip  Bay,2021-11-05,surface,8.1,35.0,2.8,210.0,92.0,120.0
939,Patterson River,Port Phillip  Bay,2021-11-05,surface,7.8,34.0,4.5,190.0,45.0,70.0
1229,Central,Port Phillip  Bay,2021-11-05,surface,8.1,35.0,1.9,140.0,33.0,60.0
1282,Dromana,Port Phillip  Bay,2021-11-05,surface,8.0,35.0,1.6,150.0,34.0,50.0
1911,Corio,Port Phillip  Bay,2021-11-05,surface,7.7,35.0,2.1,210.0,42.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2021-11-05,surface,7.2,26.0,2.6,220.0,47.0,70.0
369,Long Reef,Port Phillip  Bay,2021-12-22,surface,7.2,35.0,4.5,140.0,69.0,90.0
939,Patterson River,Port Phillip  Bay,2021-12-22,surface,7.4,34.0,4.6,180.0,49.0,70.0
1229,Central,Port Phillip  Bay,2021-12-22,surface,7.6,35.0,1.5,160.0,45.0,70.0
1282,Dromana,Port Phillip  Bay,2021-12-22,surface,7.7,35.0,5.8,120.0,24.0,40.0
1911,Corio,Port Phillip  Bay,2021-12-22,surface,7.1,36.0,4.1,210.0,49.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2021-12-22,surface,7.6,33.0,3.8,140.0,50.0,80.0
369,Long Reef,Port Phillip  Bay,2022-01-25,surface,6.9,35.0,7.5,310.0,68.0,100.0
939,Patterson River,Port Phillip  Bay,2022-01-25,surface,7.3,35.0,2.3,250.0,52.0,60.0
1229,Central,Port Phillip  Bay,2022-01-25,surface,7.2,35.0,1.5,190.0,46.0,60.0
1282,Dromana,Port Phillip  Bay,2022-01-25,surface,7.6,35.0,3.2,210.0,40.0,50.0
1911,Corio,Port Phillip  Bay,2022-01-25,surface,7.0,36.0,4.9,310.0,53.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2022-01-25,surface,6.9,34.0,0.9,240.0,52.0,70.0
1229,Central,Port Phillip  Bay,2022-02-14,surface,7.0,35.0,4.0,190.0,50.0,50.0
369,Long Reef,Port Phillip  Bay,2022-02-15,surface,7.4,35.0,5.7,280.0,84.0,100.0
939,Patterson River,Port Phillip  Bay,2022-02-15,surface,6.9,35.0,3.9,180.0,56.0,60.0
1282,Dromana,Port Phillip  Bay,2022-02-15,surface,6.8,35.0,2.8,140.0,35.0,40.0
1911,Corio,Port Phillip  Bay,2022-02-15,surface,7.0,36.0,3.2,300.0,58.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2022-02-15,surface,6.8,34.0,4.3,210.0,62.0,70.0
369,Long Reef,Port Phillip  Bay,2022-03-17,surface,7.4,35.0,4.9,300.0,100.0,110.0
939,Patterson River,Port Phillip  Bay,2022-03-17,surface,7.1,35.0,1.3,200.0,53.0,60.0
1229,Central,Port Phillip  Bay,2022-03-17,surface,7.2,35.0,2.3,220.0,48.0,50.0
1282,Dromana,Port Phillip  Bay,2022-03-17,surface,7.2,35.0,2.4,260.0,53.0,60.0
1911,Corio,Port Phillip  Bay,2022-03-17,surface,6.8,36.0,2.3,300.0,65.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2022-03-17,surface,6.5,34.0,2.4,250.0,60.0,70.0
369,Long Reef,Port Phillip  Bay,2022-04-21,surface,7.4,36.0,5.1,270.0,75.0,110.0
939,Patterson River,Port Phillip  Bay,2022-04-21,surface,7.4,34.0,4.2,230.0,46.0,50.0
1229,Central,Port Phillip  Bay,2022-04-21,surface,7.2,35.0,7.8,240.0,50.0,70.0
1282,Dromana,Port Phillip  Bay,2022-04-21,surface,7.2,35.0,9.0,240.0,36.0,50.0
1911,Corio,Port Phillip  Bay,2022-04-21,surface,7.1,36.0,8.6,350.0,64.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2022-04-21,surface,7.3,35.0,8.8,350.0,56.0,80.0
369,Long Reef,Port Phillip  Bay,2022-05-24,surface,8.6,36.0,6.3,280.0,120.0,140.0
939,Patterson River,Port Phillip  Bay,2022-05-24,surface,,35.0,5.7,220.0,60.0,70.0
1229,Central,Port Phillip  Bay,2022-05-24,surface,7.7,36.0,5.4,160.0,44.0,40.0
1282,Dromana,Port Phillip  Bay,2022-05-24,surface,8.0,35.0,6.1,180.0,47.0,50.0
1911,Corio,Port Phillip  Bay,2022-05-24,surface,8.0,36.0,6.4,250.0,65.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2022-05-24,surface,7.6,35.0,6.2,230.0,51.0,80.0
369,Long Reef,Port Phillip  Bay,2022-06-22,surface,8.8,35.0,22.0,330.0,120.0,150.0
939,Patterson River,Port Phillip  Bay,2022-06-22,surface,8.6,35.0,22.0,270.0,57.0,80.0
1229,Central,Port Phillip  Bay,2022-06-22,surface,8.3,35.0,12.0,160.0,34.0,50.0
1282,Dromana,Port Phillip  Bay,2022-06-22,surface,8.6,35.0,6.0,200.0,47.0,60.0
1911,Corio,Port Phillip  Bay,2022-06-22,surface,8.4,36.0,12.0,220.0,56.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2022-06-22,surface,8.3,35.0,20.0,130.0,67.0,70.0
1229,Central,Port Phillip  Bay,2022-07-21,surface,8.5,35.0,2.8,190.0,48.0,50.0
1991,Hobsons Bay,Port Phillip  Bay,2022-07-21,surface,8.8,36.0,3.0,180.0,53.0,60.0
1282,Dromana,Port Phillip  Bay,2022-07-21,surface,8.6,35.0,2.1,220.0,57.0,60.0
939,Patterson River,Port Phillip  Bay,2022-07-21,surface,8.6,35.0,5.8,180.0,57.0,60.0
1911,Corio,Port Phillip  Bay,2022-07-21,surface,8.3,35.0,6.1,220.0,59.0,60.0
369,Long Reef,Port Phillip  Bay,2022-07-21,surface,8.8,35.0,7.4,320.0,130.0,140.0
1911,Corio,Port Phillip  Bay,2022-08-26,surface,8.8,35.0,2.9,260.0,56.0,60.0
369,Long Reef,Port Phillip  Bay,2022-08-26,surface,8.6,35.0,2.5,250.0,76.0,80.0
1229,Central,Port Phillip  Bay,2022-08-26,surface,8.8,35.0,2.4,230.0,45.0,50.0
1282,Dromana,Port Phillip  Bay,2022-08-26,surface,8.7,35.0,4.5,230.0,38.0,40.0
1991,Hobsons Bay,Port Phillip  Bay,2022-08-26,surface,8.5,34.0,13.0,240.0,47.0,70.0
939,Patterson River,Port Phillip  Bay,2022-08-26,surface,8.8,33.0,3.1,230.0,49.0,70.0
1229,Central,Port Phillip  Bay,2022-10-17,surface,8.3,34.0,6.9,190.0,49.0,50.0
1282,Dromana,Port Phillip  Bay,2022-10-17,surface,7.8,34.0,5.1,220.0,48.0,50.0
1911,Corio,Port Phillip  Bay,2022-10-17,surface,8.5,34.0,4.8,270.0,63.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2022-10-17,surface,8.9,30.0,36.0,420.0,45.0,50.0
939,Patterson River,Port Phillip  Bay,2022-10-17,surface,7.9,31.0,24.0,370.0,44.0,50.0
369,Long Reef,Port Phillip  Bay,2022-10-17,surface,,,7.7,330.0,100.0,100.0
1229,Central,Port Phillip  Bay,2022-11-18,surface,8.3,33.0,4.1,310.0,48.0,70.0
939,Patterson River,Port Phillip  Bay,2022-11-18,surface,7.5,33.0,3.1,280.0,39.0,60.0
1282,Dromana,Port Phillip  Bay,2022-11-18,surface,7.6,33.0,3.2,240.0,50.0,40.0
1911,Corio,Port Phillip  Bay,2022-11-18,surface,7.7,33.0,3.4,320.0,61.0,80.0
1991,Hobsons Bay,Port Phillip  Bay,2022-11-18,surface,9.4,31.0,11.0,340.0,4.0,80.0
369,Long Reef,Port Phillip  Bay,2022-11-18,surface,7.8,32.0,5.6,680.0,160.0,200.0
1229,Central,Port Phillip  Bay,2022-12-22,surface,7.7,33.0,3.7,310.0,43.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2022-12-22,surface,7.3,34.0,6.4,410.0,38.0,80.0
1282,Dromana,Port Phillip  Bay,2022-12-22,surface,7.7,33.0,3.9,290.0,38.0,60.0
939,Patterson River,Port Phillip  Bay,2022-12-22,surface,7.6,33.0,5.6,300.0,39.0,60.0
1911,Corio,Port Phillip  Bay,2022-12-22,surface,7.6,32.0,5.4,340.0,51.0,90.0
369,Long Reef,Port Phillip  Bay,2022-12-22,surface,7.8,32.0,4.4,570.0,140.0,200.0
369,Long Reef,Port Phillip  Bay,2023-02-06,surface,7.3,34.0,2.1,290.0,56.0,80.0
1282,Dromana,Port Phillip  Bay,2023-02-06,surface,7.5,34.0,3.3,230.0,30.0,50.0
1229,Central,Port Phillip  Bay,2023-02-06,surface,7.2,34.0,3.8,270.0,41.0,60.0
939,Patterson River,Port Phillip  Bay,2023-02-06,surface,7.3,33.0,5.5,320.0,47.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2023-02-06,surface,7.2,32.0,4.2,420.0,52.0,80.0
1911,Corio,Port Phillip  Bay,2023-02-06,surface,7.0,34.0,5.8,360.0,62.0,90.0
939,Patterson River,Port Phillip  Bay,2023-03-02,surface,6.8,34.0,3.9,250.0,43.0,60.0
1282,Dromana,Port Phillip  Bay,2023-03-02,surface,7.3,34.0,6.1,280.0,46.0,60.0
1229,Central,Port Phillip  Bay,2023-03-02,surface,7.0,34.0,8.3,210.0,50.0,60.0
369,Long Reef,Port Phillip  Bay,2023-03-02,surface,7.1,35.0,7.5,310.0,70.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2023-03-02,surface,6.7,33.0,11.0,460.0,61.0,60.0
1911,Corio,Port Phillip  Bay,2023-03-02,surface,6.7,35.0,11.0,310.0,70.0,90.0
1282,Dromana,Port Phillip  Bay,2023-03-27,surface,7.1,34.0,1.0,210.0,47.0,60.0
939,Patterson River,Port Phillip  Bay,2023-03-27,surface,7.3,34.0,1.4,330.0,54.0,90.0
369,Long Reef,Port Phillip  Bay,2023-03-27,surface,7.7,34.0,1.5,350.0,100.0,130.0
1229,Central,Port Phillip  Bay,2023-03-27,surface,7.2,34.0,3.1,230.0,51.0,60.0
1911,Corio,Port Phillip  Bay,2023-03-27,surface,7.0,35.0,3.5,260.0,67.0,90.0
1991,Hobsons Bay,Port Phillip  Bay,2023-03-27,surface,7.1,33.0,3.6,230.0,62.0,60.0
1282,Dromana,Port Phillip  Bay,2023-05-01,surface,7.5,34.0,2.3,240.0,47.0,50.0
369,Long Reef,Port Phillip  Bay,2023-05-01,surface,8.1,34.0,2.2,370.0,150.0,170.0
939,Patterson River,Port Phillip  Bay,2023-05-01,surface,7.4,34.0,2.1,240.0,54.0,70.0
1229,Central,Port Phillip  Bay,2023-05-01,surface,7.6,35.0,2.5,220.0,49.0,60.0
1991,Hobsons Bay,Port Phillip  Bay,2023-05-01,surface,7.9,34.0,3.9,240.0,48.0,60.0
1911,Corio,Port Phillip  Bay,2023-05-01,surface,160.0,,3.6,280.0,67.0,80.0
369,Long Reef,Port Phillip  Bay,2023-06-20,surface,8.8,35.0,1.1,260.0,98.0,110.0
1229,Central,Port Phillip  Bay,2023-06-20,surface,8.6,34.0,2.1,190.0,61.0,70.0
939,Patterson River,Port Phillip  Bay,2023-06-20,surface,8.6,34.0,3.2,200.0,46.0,50.0
1911,Corio,Port Phillip  Bay,2023-06-20,surface,9.2,35.0,2.2,260.0,62.0,70.0
1991,Hobsons Bay,Port Phillip  Bay,2023-06-20,surface,8.6,32.0,2.1,210.0,46.0,60.0
1282,Dromana,Port Phillip  Bay,2023-06-20,surface,9.0,32.0,5.3,200.0,47.0,60.0
369,Long Reef,Port Phillip  Bay,2023-07-26,surface,9.9,34.0,0.9,280.0,110.0,110.0
939,Patterson River,Port Phillip  Bay,2023-07-26,surface,9.4,34.0,1.3,190.0,47.0,50.0
1229,Central,Port Phillip  Bay,2023-07-26,surface,8.9,34.0,1.9,140.0,34.0,40.0
1282,Dromana,Port Phillip  Bay,2023-07-26,surface,9.1,34.0,2.0,190.0,50.0,50.0
1911,Corio,Port Phillip  Bay,2023-07-26,surface,9.2,35.0,3.6,210.0,51.0,70.0
